utterance_id,pair_id,split,tier,frame_pattern_id,domain,intent,vi,en,variant_type,canonical_id,risk_level,semantic_slots,synthetic,field_observed,quality_score,review_status,use_for_training
OV2_000407,P000407,train,core,CORE_C_heavy_equipment_00,heavy_equipment,REPORT_PROBLEM,Có vấn đề với điểm mù.,There is a problem with the blind spot.,core_standard,C0102,critical,"{""concept"": ""C0102""}",True,False,0.95,needs_domain_expert_review,True
OV2_000408,P000408,train,core,CORE_D_heavy_equipment_00,heavy_equipment,REQUEST_INSPECTION,Kiểm tra lại điểm mù sau khi xử lý.,Recheck the blind spot after corrective action.,core_standard,C0102,critical,"{""concept"": ""C0102""}",True,False,0.95,needs_domain_expert_review,True
OV2_000409,P000409,train,core,CORE_A_heavy_equipment_01,heavy_equipment,REQUEST_INSPECTION,Kiểm tra khu vực quay máy trước khi tiếp tục.,Check the equipment swing area before continuing.,core_standard,C0103,critical,"{""concept"": ""C0103""}",True,False,0.95,needs_domain_expert_review,True
OV2_000410,P000410,train,core,CORE_B_heavy_equipment_01,heavy_equipment,ASK_STATUS,Khu vực quay máy đã được kiểm tra chưa?,Has the equipment swing area been checked?,core_standard,C0103,critical,"{""concept"": ""C0103""}",True,False,0.95,needs_domain_expert_review,True
OV2_000411,P000411,train,core,CORE_C_heavy_equipment_01,heavy_equipment,REPORT_PROBLEM,Có vấn đề với khu vực quay máy.,There is a problem with the equipment swing area.,core_standard,C0103,critical,"{""concept"": ""C0103""}",True,False,0.95,needs_domain_expert_review,True
OV2_000412,P000412,test,core,CORE_D_heavy_equipment_01,heavy_equipment,REQUEST_INSPECTION,Kiểm tra lại khu vực quay máy sau khi xử lý.,Recheck the equipment swing area after corrective action.,core_standard,C0103,critical,"{""concept"": ""C0103""}",True,False,0.95,needs_domain_expert_review,False
OV2_000413,P000413,train,core,CORE_A_heavy_equipment_02,heavy_equipment,REQUEST_INSPECTION,Kiểm tra phanh đỗ trước khi tiếp tục.,Check the parking brake before continuing.,core_standard,C0104,high,"{""concept"": ""C0104""}",True,False,0.95,needs_domain_expert_review,True
OV2_000414,P000414,train,core,CORE_B_heavy_equipment_02,heavy_equipment,ASK_STATUS,Phanh đỗ đã được kiểm tra chưa?,Has the parking brake been checked?,core_standard,C0104,high,"{""concept"": ""C0104""}",True,False,0.95,needs_domain_expert_review,True
OV2_000415,P000415,train,core,CORE_C_heavy_equipment_02,heavy_equipment,REPORT_PROBLEM,Có vấn đề với phanh đỗ.,There is a problem with the parking brake.,core_standard,C0104,high,"{""concept"": ""C0104""}",True,False,0.95,needs_domain_expert_review,True
OV2_000416,P000416,train,core,CORE_D_heavy_equipment_02,heavy_equipment,REQUEST_INSPECTION,Kiểm tra lại phanh đỗ sau khi xử lý.,Recheck the parking brake after corrective action.,core_standard,C0104,high,"{""concept"": ""C0104""}",True,False,0.95,needs_domain_expert_review,True
OV2_000417,P000417,train,core,CORE_A_heavy_equipment_03,heavy_equipment,REQUEST_INSPECTION,Kiểm tra chốt an toàn trước khi tiếp tục.,Check the safety pin before continuing.,core_standard,C0105,high,"{""concept"": ""C0105""}",True,False,0.95,needs_domain_expert_review,True
OV2_000418,P000418,train,core,CORE_B_heavy_equipment_03,heavy_equipment,ASK_STATUS,Chốt an toàn đã được kiểm tra chưa?,Has the safety pin been checked?,core_standard,C0105,high,"{""concept"": ""C0105""}",True,False,0.95,needs_domain_expert_review,True
OV2_000419,P000419,dev,core,CORE_C_heavy_equipment_03,heavy_equipment,REPORT_PROBLEM,Có vấn đề với chốt an toàn.,There is a problem with the safety pin.,core_standard,C0105,high,"{""concept"": ""C0105""}",True,False,0.95,needs_domain_expert_review,False
OV2_000420,P000420,train,core,CORE_D_heavy_equipment_03,heavy_equipment,REQUEST_INSPECTION,Kiểm tra lại chốt an toàn sau khi xử lý.,Recheck the safety pin after corrective action.,core_standard,C0105,high,"{""concept"": ""C0105""}",True,False,0.95,needs_domain_expert_review,True
OV2_000421,P000421,train,core,CORE_A_heavy_equipment_04,heavy_equipment,REQUEST_INSPECTION,Kiểm tra đường công vụ trước khi tiếp tục.,Check the haul road before continuing.,core_standard,C0106,high,"{""concept"": ""C0106""}",True,False,0.95,needs_domain_expert_review,True
OV2_000422,P000422,train,core,CORE_B_heavy_equipment_04,heavy_equipment,ASK_STATUS,Đường công vụ đã được kiểm tra chưa?,Has the haul road been checked?,core_standard,C0106,high,"{""concept"": ""C0106""}",True,False,0.95,needs_domain_expert_review,True
OV2_000423,P000423,train,core,CORE_C_heavy_equipment_04,heavy_equipment,REPORT_PROBLEM,Có vấn đề với đường công vụ.,There is a problem with the haul road.,core_standard,C0106,high,"{""concept"": ""C0106""}",True,False,0.95,needs_domain_expert_review,True
OV2_000424,P000424,test,core,CORE_D_heavy_equipment_04,heavy_equipment,REQUEST_INSPECTION,Kiểm tra lại đường công vụ sau khi xử lý.,Recheck the haul road after corrective action.,core_standard,C0106,high,"{""concept"": ""C0106""}",True,False,0.95,needs_domain_expert_review,False
OV2_000425,P000425,dev,core,CORE_A_heavy_equipment_05,heavy_equipment,REQUEST_INSPECTION,Kiểm tra người hướng dẫn xe trước khi tiếp tục.,Check the spotter before continuing.,core_standard,C0107,high,"{""concept"": ""C0107""}",True,False,0.95,needs_domain_expert_review,False
OV2_000426,P000426,train,core,CORE_B_heavy_equipment_05,heavy_equipment,ASK_STATUS,Người hướng dẫn xe đã được kiểm tra chưa?,Has the spotter been checked?,core_standard,C0107,high,"{""concept"": ""C0107""}",True,False,0.95,needs_domain_expert_review,True
OV2_000427,P000427,train,core,CORE_C_heavy_equipment_05,heavy_equipment,REPORT_PROBLEM,Có vấn đề với người hướng dẫn xe.,There is a problem with the spotter.,core_standard,C0107,high,"{""concept"": ""C0107""}",True,False,0.95,needs_domain_expert_review,True
OV2_000428,P000428,test,core,CORE_D_heavy_equipment_05,heavy_equipment,REQUEST_INSPECTION,Kiểm tra lại người hướng dẫn xe sau khi xử lý.,Recheck the spotter after corrective action.,core_standard,C0107,high,"{""concept"": ""C0107""}",True,False,0.95,needs_domain_expert_review,False
OV2_000429,P000429,train,core,CORE_A_heavy_equipment_06,heavy_equipment,REQUEST_INSPECTION,Kiểm tra điểm rửa bánh xe trước khi tiếp tục.,Check the wheel wash station before continuing.,core_standard,C0108,medium,"{""concept"": ""C0108""}",True,False,0.95,needs_domain_expert_review,True
OV2_000430,P000430,train,core,CORE_B_heavy_equipment_06,heavy_equipment,ASK_STATUS,Điểm rửa bánh xe đã được kiểm tra chưa?,Has the wheel wash station been checked?,core_standard,C0108,medium,"{""concept"": ""C0108""}",True,False,0.95,needs_domain_expert_review,True
OV2_000431,P000431,train,core,CORE_C_heavy_equipment_06,heavy_equipment,REPORT_PROBLEM,Có vấn đề với điểm rửa bánh xe.,There is a problem with the wheel wash station.,core_standard,C0108,medium,"{""concept"": ""C0108""}",True,False,0.95,needs_domain_expert_review,True
OV2_000432,P000432,train,core,CORE_D_heavy_equipment_06,heavy_equipment,REQUEST_INSPECTION,Kiểm tra lại điểm rửa bánh xe sau khi xử lý.,Recheck the wheel wash station after corrective action.,core_standard,C0108,medium,"{""concept"": ""C0108""}",True,False,0.95,needs_domain_expert_review,True
OV2_000433,P000433,train,core,CORE_A_electrical_07,electrical,REQUEST_INSPECTION,Kiểm tra cầu dao tự động trước khi tiếp tục.,Check the circuit breaker before continuing.,core_standard,C0109,critical,"{""concept"": ""C0109""}",True,False,0.95,needs_domain_expert_review,True
OV2_000434,P000434,train,core,CORE_B_electrical_07,electrical,ASK_STATUS,Cầu dao tự động đã được kiểm tra chưa?,Has the circuit breaker been checked?,core_standard,C0109,critical,"{""concept"": ""C0109""}",True,False,0.95,needs_domain_expert_review,True
OV2_000435,P000435,train,core,CORE_C_electrical_07,electrical,REPORT_PROBLEM,Có vấn đề với cầu dao tự động.,There is a problem with the circuit breaker.,core_standard,C0109,critical,"{""concept"": ""C0109""}",True,False,0.95,needs_domain_expert_review,True
OV2_000436,P000436,train,core,CORE_D_electrical_07,electrical,REQUEST_INSPECTION,Kiểm tra lại cầu dao tự động sau khi xử lý.,Recheck the circuit breaker after corrective action.,core_standard,C0109,critical,"{""concept"": ""C0109""}",True,False,0.95,needs_domain_expert_review,True
OV2_000437,P000437,train,core,CORE_A_electrical_08,electrical,REQUEST_INSPECTION,Kiểm tra tủ điện trước khi tiếp tục.,Check the electrical panel before continuing.,core_standard,C0110,critical,"{""concept"": ""C0110""}",True,False,0.95,needs_domain_expert_review,True
OV2_000438,P000438,train,core,CORE_B_electrical_08,electrical,ASK_STATUS,Tủ điện đã được kiểm tra chưa?,Has the electrical panel been checked?,core_standard,C0110,critical,"{""concept"": ""C0110""}",True,False,0.95,needs_domain_expert_review,True
OV2_000439,P000439,train,core,CORE_C_electrical_08,electrical,REPORT_PROBLEM,Có vấn đề với tủ điện.,There is a problem with the electrical panel.,core_standard,C0110,critical,"{""concept"": ""C0110""}",True,False,0.95,needs_domain_expert_review,True
OV2_000440,P000440,dev,core,CORE_D_electrical_08,electrical,REQUEST_INSPECTION,Kiểm tra lại tủ điện sau khi xử lý.,Recheck the electrical panel after corrective action.,core_standard,C0110,critical,"{""concept"": ""C0110""}",True,False,0.95,needs_domain_expert_review,False
OV2_000441,P000441,train,core,CORE_A_electrical_09,electrical,REQUEST_INSPECTION,Kiểm tra dây dẫn điện trước khi tiếp tục.,Check the electrical conductor before continuing.,core_standard,C0111,critical,"{""concept"": ""C0111""}",True,False,0.95,needs_domain_expert_review,True
OV2_000442,P000442,dev,core,CORE_B_electrical_09,electrical,ASK_STATUS,Dây dẫn điện đã được kiểm tra chưa?,Has the electrical conductor been checked?,core_standard,C0111,critical,"{""concept"": ""C0111""}",True,False,0.95,needs_domain_expert_review,False
OV2_000443,P000443,train,core,CORE_C_electrical_09,electrical,REPORT_PROBLEM,Có vấn đề với dây dẫn điện.,There is a problem with the electrical conductor.,core_standard,C0111,critical,"{""concept"": ""C0111""}",True,False,0.95,needs_domain_expert_review,True
OV2_000444,P000444,train,core,CORE_D_electrical_09,electrical,REQUEST_INSPECTION,Kiểm tra lại dây dẫn điện sau khi xử lý.,Recheck the electrical conductor after corrective action.,core_standard,C0111,critical,"{""concept"": ""C0111""}",True,False,0.95,needs_domain_expert_review,True
OV2_000445,P000445,dev,core,CORE_A_electrical_10,electrical,REQUEST_INSPECTION,Kiểm tra dây pha trước khi tiếp tục.,Check the live conductor before continuing.,core_standard,C0112,critical,"{""concept"": ""C0112""}",True,False,0.95,needs_domain_expert_review,False
OV2_000446,P000446,dev,core,CORE_B_electrical_10,electrical,ASK_STATUS,Dây pha đã được kiểm tra chưa?,Has the live conductor been checked?,core_standard,C0112,critical,"{""concept"": ""C0112""}",True,False,0.95,needs_domain_expert_review,False
OV2_000447,P000447,train,core,CORE_C_electrical_10,electrical,REPORT_PROBLEM,Có vấn đề với dây pha.,There is a problem with the live conductor.,core_standard,C0112,critical,"{""concept"": ""C0112""}",True,False,0.95,needs_domain_expert_review,True
OV2_000448,P000448,dev,core,CORE_D_electrical_10,electrical,REQUEST_INSPECTION,Kiểm tra lại dây pha sau khi xử lý.,Recheck the live conductor after corrective action.,core_standard,C0112,critical,"{""concept"": ""C0112""}",True,False,0.95,needs_domain_expert_review,False
OV2_000449,P000449,train,core,CORE_A_electrical_11,electrical,REQUEST_INSPECTION,Kiểm tra dây trung tính trước khi tiếp tục.,Check the neutral conductor before continuing.,core_standard,C0113,high,"{""concept"": ""C0113""}",True,False,0.95,needs_domain_expert_review,True
OV2_000450,P000450,train,core,CORE_B_electrical_11,electrical,ASK_STATUS,Dây trung tính đã được kiểm tra chưa?,Has the neutral conductor been checked?,core_standard,C0113,high,"{""concept"": ""C0113""}",True,False,0.95,needs_domain_expert_review,True
OV2_000451,P000451,dev,core,CORE_C_electrical_11,electrical,REPORT_PROBLEM,Có vấn đề với dây trung tính.,There is a problem with the neutral conductor.,core_standard,C0113,high,"{""concept"": ""C0113""}",True,False,0.95,needs_domain_expert_review,False
OV2_000452,P000452,train,core,CORE_D_electrical_11,electrical,REQUEST_INSPECTION,Kiểm tra lại dây trung tính sau khi xử lý.,Recheck the neutral conductor after corrective action.,core_standard,C0113,high,"{""concept"": ""C0113""}",True,False,0.95,needs_domain_expert_review,True
OV2_000453,P000453,train,core,CORE_A_electrical_12,electrical,REQUEST_INSPECTION,Kiểm tra dây tiếp địa trước khi tiếp tục.,Check the grounding conductor before continuing.,core_standard,C0114,critical,"{""concept"": ""C0114""}",True,False,0.95,needs_domain_expert_review,True
OV2_000454,P000454,train,core,CORE_B_electrical_12,electrical,ASK_STATUS,Dây tiếp địa đã được kiểm tra chưa?,Has the grounding conductor been checked?,core_standard,C0114,critical,"{""concept"": ""C0114""}",True,False,0.95,needs_domain_expert_review,True
OV2_000455,P000455,train,core,CORE_C_electrical_12,electrical,REPORT_PROBLEM,Có vấn đề với dây tiếp địa.,There is a problem with the grounding conductor.,core_standard,C0114,critical,"{""concept"": ""C0114""}",True,False,0.95,needs_domain_expert_review,True
OV2_000456,P000456,train,core,CORE_D_electrical_12,electrical,REQUEST_INSPECTION,Kiểm tra lại dây tiếp địa sau khi xử lý.,Recheck the grounding conductor after corrective action.,core_standard,C0114,critical,"{""concept"": ""C0114""}",True,False,0.95,needs_domain_expert_review,True
OV2_000457,P000457,train,core,CORE_A_electrical_13,electrical,REQUEST_INSPECTION,Kiểm tra nối đất trước khi tiếp tục.,Check the grounding before continuing.,core_standard,C0115,critical,"{""concept"": ""C0115""}",True,False,0.95,needs_domain_expert_review,True
OV2_000458,P000458,train,core,CORE_B_electrical_13,electrical,ASK_STATUS,Nối đất đã được kiểm tra chưa?,Has the grounding been checked?,core_standard,C0115,critical,"{""concept"": ""C0115""}",True,False,0.95,needs_domain_expert_review,True
OV2_000459,P000459,train,core,CORE_C_electrical_13,electrical,REPORT_PROBLEM,Có vấn đề với nối đất.,There is a problem with the grounding.,core_standard,C0115,critical,"{""concept"": ""C0115""}",True,False,0.95,needs_domain_expert_review,True
OV2_000460,P000460,train,core,CORE_D_electrical_13,electrical,REQUEST_INSPECTION,Kiểm tra lại nối đất sau khi xử lý.,Recheck the grounding after corrective action.,core_standard,C0115,critical,"{""concept"": ""C0115""}",True,False,0.95,needs_domain_expert_review,True
OV2_000461,P000461,dev,core,CORE_A_electrical_14,electrical,REQUEST_INSPECTION,Kiểm tra ngắn mạch trước khi tiếp tục.,Check the short circuit before continuing.,core_standard,C0116,critical,"{""concept"": ""C0116""}",True,False,0.95,needs_domain_expert_review,False
OV2_000462,P000462,test,core,CORE_B_electrical_14,electrical,ASK_STATUS,Ngắn mạch đã được kiểm tra chưa?,Has the short circuit been checked?,core_standard,C0116,critical,"{""concept"": ""C0116""}",True,False,0.95,needs_domain_expert_review,False
OV2_000463,P000463,test,core,CORE_C_electrical_14,electrical,REPORT_PROBLEM,Có vấn đề với ngắn mạch.,There is a problem with the short circuit.,core_standard,C0116,critical,"{""concept"": ""C0116""}",True,False,0.95,needs_domain_expert_review,False
OV2_000464,P000464,train,core,CORE_D_electrical_14,electrical,REQUEST_INSPECTION,Kiểm tra lại ngắn mạch sau khi xử lý.,Recheck the short circuit after corrective action.,core_standard,C0116,critical,"{""concept"": ""C0116""}",True,False,0.95,needs_domain_expert_review,True
OV2_000465,P000465,test,core,CORE_A_electrical_15,electrical,REQUEST_INSPECTION,Kiểm tra chạm đất trước khi tiếp tục.,Check the ground fault before continuing.,core_standard,C0117,critical,"{""concept"": ""C0117""}",True,False,0.95,needs_domain_expert_review,False
OV2_000466,P000466,train,core,CORE_B_electrical_15,electrical,ASK_STATUS,Chạm đất đã được kiểm tra chưa?,Has the ground fault been checked?,core_standard,C0117,critical,"{""concept"": ""C0117""}",True,False,0.95,needs_domain_expert_review,True
OV2_000467,P000467,dev,core,CORE_C_electrical_15,electrical,REPORT_PROBLEM,Có vấn đề với chạm đất.,There is a problem with the ground fault.,core_standard,C0117,critical,"{""concept"": ""C0117""}",True,False,0.95,needs_domain_expert_review,False
OV2_000468,P000468,train,core,CORE_D_electrical_15,electrical,REQUEST_INSPECTION,Kiểm tra lại chạm đất sau khi xử lý.,Recheck the ground fault after corrective action.,core_standard,C0117,critical,"{""concept"": ""C0117""}",True,False,0.95,needs_domain_expert_review,True
OV2_000469,P000469,train,core,CORE_A_electrical_16,electrical,REQUEST_INSPECTION,Kiểm tra quá tải trước khi tiếp tục.,Check the overload before continuing.,core_standard,C0118,critical,"{""concept"": ""C0118""}",True,False,0.95,needs_domain_expert_review,True
OV2_000470,P000470,train,core,CORE_B_electrical_16,electrical,ASK_STATUS,Quá tải đã được kiểm tra chưa?,Has the overload been checked?,core_standard,C0118,critical,"{""concept"": ""C0118""}",True,False,0.95,needs_domain_expert_review,True
OV2_000471,P000471,train,core,CORE_C_electrical_16,electrical,REPORT_PROBLEM,Có vấn đề với quá tải.,There is a problem with the overload.,core_standard,C0118,critical,"{""concept"": ""C0118""}",True,False,0.95,needs_domain_expert_review,True
OV2_000472,P000472,train,core,CORE_D_electrical_16,electrical,REQUEST_INSPECTION,Kiểm tra lại quá tải sau khi xử lý.,Recheck the overload after corrective action.,core_standard,C0118,critical,"{""concept"": ""C0118""}",True,False,0.95,needs_domain_expert_review,True
OV2_000473,P000473,train,core,CORE_A_electrical_00,electrical,REQUEST_INSPECTION,Kiểm tra điện áp trước khi tiếp tục.,Check the voltage before continuing.,core_standard,C0119,critical,"{""concept"": ""C0119""}",True,False,0.95,needs_domain_expert_review,True
OV2_000474,P000474,train,core,CORE_B_electrical_00,electrical,ASK_STATUS,Điện áp đã được kiểm tra chưa?,Has the voltage been checked?,core_standard,C0119,critical,"{""concept"": ""C0119""}",True,False,0.95,needs_domain_expert_review,True
OV2_000475,P000475,train,core,CORE_C_electrical_00,electrical,REPORT_PROBLEM,Có vấn đề với điện áp.,There is a problem with the voltage.,core_standard,C0119,critical,"{""concept"": ""C0119""}",True,False,0.95,needs_domain_expert_review,True
OV2_000476,P000476,train,core,CORE_D_electrical_00,electrical,REQUEST_INSPECTION,Kiểm tra lại điện áp sau khi xử lý.,Recheck the voltage after corrective action.,core_standard,C0119,critical,"{""concept"": ""C0119""}",True,False,0.95,needs_domain_expert_review,True
OV2_000477,P000477,train,core,CORE_A_electrical_01,electrical,REQUEST_INSPECTION,Kiểm tra dòng điện trước khi tiếp tục.,Check the current before continuing.,core_standard,C0120,high,"{""concept"": ""C0120""}",True,False,0.95,needs_domain_expert_review,True
OV2_000478,P000478,train,core,CORE_B_electrical_01,electrical,ASK_STATUS,Dòng điện đã được kiểm tra chưa?,Has the current been checked?,core_standard,C0120,high,"{""concept"": ""C0120""}",True,False,0.95,needs_domain_expert_review,True
OV2_000479,P000479,train,core,CORE_C_electrical_01,electrical,REPORT_PROBLEM,Có vấn đề với dòng điện.,There is a problem with the current.,core_standard,C0120,high,"{""concept"": ""C0120""}",True,False,0.95,needs_domain_expert_review,True
OV2_000480,P000480,test,core,CORE_D_electrical_01,electrical,REQUEST_INSPECTION,Kiểm tra lại dòng điện sau khi xử lý.,Recheck the current after corrective action.,core_standard,C0120,high,"{""concept"": ""C0120""}",True,False,0.95,needs_domain_expert_review,False
OV2_000481,P000481,train,core,CORE_A_electrical_02,electrical,REQUEST_INSPECTION,Kiểm tra máy biến áp trước khi tiếp tục.,Check the transformer before continuing.,core_standard,C0121,critical,"{""concept"": ""C0121""}",True,False,0.95,needs_domain_expert_review,True
OV2_000482,P000482,train,core,CORE_B_electrical_02,electrical,ASK_STATUS,Máy biến áp đã được kiểm tra chưa?,Has the transformer been checked?,core_standard,C0121,critical,"{""concept"": ""C0121""}",True,False,0.95,needs_domain_expert_review,True
OV2_000483,P000483,train,core,CORE_C_electrical_02,electrical,REPORT_PROBLEM,Có vấn đề với máy biến áp.,There is a problem with the transformer.,core_standard,C0121,critical,"{""concept"": ""C0121""}",True,False,0.95,needs_domain_expert_review,True
OV2_000484,P000484,test,core,CORE_D_electrical_02,electrical,REQUEST_INSPECTION,Kiểm tra lại máy biến áp sau khi xử lý.,Recheck the transformer after corrective action.,core_standard,C0121,critical,"{""concept"": ""C0121""}",True,False,0.95,needs_domain_expert_review,False
OV2_000485,P000485,dev,core,CORE_A_electrical_03,electrical,REQUEST_INSPECTION,Kiểm tra máy phát điện trước khi tiếp tục.,Check the generator before continuing.,core_standard,C0122,high,"{""concept"": ""C0122""}",True,False,0.95,needs_domain_expert_review,False
OV2_000486,P000486,train,core,CORE_B_electrical_03,electrical,ASK_STATUS,Máy phát điện đã được kiểm tra chưa?,Has the generator been checked?,core_standard,C0122,high,"{""concept"": ""C0122""}",True,False,0.95,needs_domain_expert_review,True
OV2_000487,P000487,train,core,CORE_C_electrical_03,electrical,REPORT_PROBLEM,Có vấn đề với máy phát điện.,There is a problem with the generator.,core_standard,C0122,high,"{""concept"": ""C0122""}",True,False,0.95,needs_domain_expert_review,True
OV2_000488,P000488,train,core,CORE_D_electrical_03,electrical,REQUEST_INSPECTION,Kiểm tra lại máy phát điện sau khi xử lý.,Recheck the generator after corrective action.,core_standard,C0122,high,"{""concept"": ""C0122""}",True,False,0.95,needs_domain_expert_review,True
OV2_000489,P000489,train,core,CORE_A_electrical_04,electrical,REQUEST_INSPECTION,Kiểm tra cáp điện trước khi tiếp tục.,Check the power cable before continuing.,core_standard,C0123,critical,"{""concept"": ""C0123""}",True,False,0.95,needs_domain_expert_review,True
OV2_000490,P000490,test,core,CORE_B_electrical_04,electrical,ASK_STATUS,Cáp điện đã được kiểm tra chưa?,Has the power cable been checked?,core_standard,C0123,critical,"{""concept"": ""C0123""}",True,False,0.95,needs_domain_expert_review,False
OV2_000491,P000491,dev,core,CORE_C_electrical_04,electrical,REPORT_PROBLEM,Có vấn đề với cáp điện.,There is a problem with the power cable.,core_standard,C0123,critical,"{""concept"": ""C0123""}",True,False,0.95,needs_domain_expert_review,False
OV2_000492,P000492,train,core,CORE_D_electrical_04,electrical,REQUEST_INSPECTION,Kiểm tra lại cáp điện sau khi xử lý.,Recheck the power cable after corrective action.,core_standard,C0123,critical,"{""concept"": ""C0123""}",True,False,0.95,needs_domain_expert_review,True
OV2_000493,P000493,train,core,CORE_A_electrical_05,electrical,REQUEST_INSPECTION,Kiểm tra đầu cốt cáp trước khi tiếp tục.,Check the cable lug before continuing.,core_standard,C0124,high,"{""concept"": ""C0124""}",True,False,0.95,needs_domain_expert_review,True
OV2_000494,P000494,train,core,CORE_B_electrical_05,electrical,ASK_STATUS,Đầu cốt cáp đã được kiểm tra chưa?,Has the cable lug been checked?,core_standard,C0124,high,"{""concept"": ""C0124""}",True,False,0.95,needs_domain_expert_review,True
OV2_000495,P000495,train,core,CORE_C_electrical_05,electrical,REPORT_PROBLEM,Có vấn đề với đầu cốt cáp.,There is a problem with the cable lug.,core_standard,C0124,high,"{""concept"": ""C0124""}",True,False,0.95,needs_domain_expert_review,True
OV2_000496,P000496,train,core,CORE_D_electrical_05,electrical,REQUEST_INSPECTION,Kiểm tra lại đầu cốt cáp sau khi xử lý.,Recheck the cable lug after corrective action.,core_standard,C0124,high,"{""concept"": ""C0124""}",True,False,0.95,needs_domain_expert_review,True
OV2_000497,P000497,train,core,CORE_A_electrical_06,electrical,REQUEST_INSPECTION,Kiểm tra rơ le trước khi tiếp tục.,Check the relay before continuing.,core_standard,C0125,medium,"{""concept"": ""C0125""}",True,False,0.95,needs_domain_expert_review,True
OV2_000498,P000498,train,core,CORE_B_electrical_06,electrical,ASK_STATUS,Rơ le đã được kiểm tra chưa?,Has the relay been checked?,core_standard,C0125,medium,"{""concept"": ""C0125""}",True,False,0.95,needs_domain_expert_review,True
OV2_000499,P000499,train,core,CORE_C_electrical_06,electrical,REPORT_PROBLEM,Có vấn đề với rơ le.,There is a problem with the relay.,core_standard,C0125,medium,"{""concept"": ""C0125""}",True,False,0.95,needs_domain_expert_review,True
OV2_000500,P000500,train,core,CORE_D_electrical_06,electrical,REQUEST_INSPECTION,Kiểm tra lại rơ le sau khi xử lý.,Recheck the relay after corrective action.,core_standard,C0125,medium,"{""concept"": ""C0125""}",True,False,0.95,needs_domain_expert_review,True
OV2_000501,P000501,train,core,CORE_A_electrical_07,electrical,REQUEST_INSPECTION,Kiểm tra khóa liên động trước khi tiếp tục.,Check the interlock before continuing.,core_standard,C0126,high,"{""concept"": ""C0126""}",True,False,0.95,needs_domain_expert_review,True
OV2_000502,P000502,train,core,CORE_B_electrical_07,electrical,ASK_STATUS,Khóa liên động đã được kiểm tra chưa?,Has the interlock been checked?,core_standard,C0126,high,"{""concept"": ""C0126""}",True,False,0.95,needs_domain_expert_review,True
OV2_000503,P000503,train,core,CORE_C_electrical_07,electrical,REPORT_PROBLEM,Có vấn đề với khóa liên động.,There is a problem with the interlock.,core_standard,C0126,high,"{""concept"": ""C0126""}",True,False,0.95,needs_domain_expert_review,True
OV2_000504,P000504,train,core,CORE_D_electrical_07,electrical,REQUEST_INSPECTION,Kiểm tra lại khóa liên động sau khi xử lý.,Recheck the interlock after corrective action.,core_standard,C0126,high,"{""concept"": ""C0126""}",True,False,0.95,needs_domain_expert_review,True
OV2_000505,P000505,train,core,CORE_A_mechanical_08,mechanical,REQUEST_INSPECTION,Kiểm tra vòng bi trước khi tiếp tục.,Check the bearing before continuing.,core_standard,C0127,medium,"{""concept"": ""C0127""}",True,False,0.95,needs_domain_expert_review,True
OV2_000506,P000506,train,core,CORE_B_mechanical_08,mechanical,ASK_STATUS,Vòng bi đã được kiểm tra chưa?,Has the bearing been checked?,core_standard,C0127,medium,"{""concept"": ""C0127""}",True,False,0.95,needs_domain_expert_review,True
OV2_000507,P000507,dev,core,CORE_C_mechanical_08,mechanical,REPORT_PROBLEM,Có vấn đề với vòng bi.,There is a problem with the bearing.,core_standard,C0127,medium,"{""concept"": ""C0127""}",True,False,0.95,needs_domain_expert_review,False
OV2_000508,P000508,dev,core,CORE_D_mechanical_08,mechanical,REQUEST_INSPECTION,Kiểm tra lại vòng bi sau khi xử lý.,Recheck the bearing after corrective action.,core_standard,C0127,medium,"{""concept"": ""C0127""}",True,False,0.95,needs_domain_expert_review,False
OV2_000509,P000509,train,core,CORE_A_mechanical_09,mechanical,REQUEST_INSPECTION,Kiểm tra ổ trục thanh truyền trước khi tiếp tục.,Check the connecting rod bearing before continuing.,core_standard,C0128,medium,"{""concept"": ""C0128""}",True,False,0.95,needs_domain_expert_review,True
OV2_000510,P000510,dev,core,CORE_B_mechanical_09,mechanical,ASK_STATUS,Ổ trục thanh truyền đã được kiểm tra chưa?,Has the connecting rod bearing been checked?,core_standard,C0128,medium,"{""concept"": ""C0128""}",True,False,0.95,needs_domain_expert_review,False
OV2_000511,P000511,train,core,CORE_C_mechanical_09,mechanical,REPORT_PROBLEM,Có vấn đề với ổ trục thanh truyền.,There is a problem with the connecting rod bearing.,core_standard,C0128,medium,"{""concept"": ""C0128""}",True,False,0.95,needs_domain_expert_review,True
OV2_000512,P000512,train,core,CORE_D_mechanical_09,mechanical,REQUEST_INSPECTION,Kiểm tra lại ổ trục thanh truyền sau khi xử lý.,Recheck the connecting rod bearing after corrective action.,core_standard,C0128,medium,"{""concept"": ""C0128""}",True,False,0.95,needs_domain_expert_review,True
OV2_000513,P000513,train,core,CORE_A_mechanical_10,mechanical,REQUEST_INSPECTION,Kiểm tra dây đai truyền động trước khi tiếp tục.,Check the drive belt before continuing.,core_standard,C0129,medium,"{""concept"": ""C0129""}",True,False,0.95,needs_domain_expert_review,True
OV2_000514,P000514,dev,core,CORE_B_mechanical_10,mechanical,ASK_STATUS,Dây đai truyền động đã được kiểm tra chưa?,Has the drive belt been checked?,core_standard,C0129,medium,"{""concept"": ""C0129""}",True,False,0.95,needs_domain_expert_review,False
